GeneID	KEGG	KO	description	pathways	UniProt
AT2G34410	ath:AT2G34410	K03377	N-acetylneuraminate 9-O-acetyltransferase [EC:2.3.1.45]	(--,--)	Q66GQ5
AT5G10110	ath:AT5G10110	No_KO	--	(--,--)	Q8VZV8
AT4G06596	No_KEGG	--	--	(--,--)	--
AT1G36756	ath:AT1G36756	No_KO	--	(--,--)	Q9FRI9
AT2G11115	No_KEGG	--	--	(--,--)	--
AT2G21080	ath:AT2G21080	No_KO	--	(--,--)	Q8L726
AT5G13130	ath:AT5G13130	No_KO	--	(--,--)	F4K2G3
AT3G17140	ath:AT3G17140	No_KO	--	(--,--)	F4J405
AT5G23970	ath:AT5G23970	No_KO	--	(--,--)	Q9FLW4
AT5G14180	ath:AT5G14180	No_KO	--	(--,--)	Q67ZU1
AT1G27285	No_KEGG	--	--	(--,--)	--
AT1G78815	ath:AT1G78815	No_KO	--	(--,--)	Q9ZVA0
AT2G13650	ath:AT2G13650	K15356	GDP-mannose transporter	(--,--)	Q941R4
AT3G19430	ath:AT3G19430	No_KO	--	(--,--)	A0A178VGJ3
AT1G18290	ath:AT1G18290	No_KO	--	(--,--)	Q9LE02
AT1G30360	ath:AT1G30360	K21989	calcium permeable stress-gated cation channel	(--,--)	Q9C8G5
AT3G42836	No_KEGG	--	--	(--,--)	--
AT2G03680	ath:AT2G03680	K18635	protein SPIRAL1 and related proteins	(--,--)	Q9SJW3
AT1G10745	ath:AT1G10745	No_KO	--	(--,--)	A8MQX3
AT4G09920	ath:AT4G09920	No_KO	--	(--,--)	Q9T0F1
AT4G33380	ath:AT4G33380	No_KO	--	(--,--)	F4JIX3
AT3G23725	No_KEGG	--	--	(--,--)	--
AT1G27120	ath:AT1G27120	K20843	hydroxyproline O-galactosyltransferase 2/3/4/5/6 [EC:2.4.1.-]	(--,--)	Q8GXG6
AT1G79360	ath:AT1G79360	No_KO	--	(--,--)	O64515
AT3G06470	ath:AT3G06470	No_KO	--	(--,--)	Q9SQV0
AT1G16380	ath:AT1G16380	No_KO	--	(--,--)	Q9SA37
AT3G49840	ath:AT3G49840	No_KO	--	(--,--)	A0A1I9LLM0
AT4G19180	ath:AT4G19180	No_KO	--	(--,--)	F4JSH1
AT5G60900	ath:AT5G60900	No_KO	--	(--,--)	Q39202
AT1G18960	ath:AT1G18960	K09422	transcription factor MYB, plant	(--,--)	Q9LMD1
AT1G76830	ath:AT1G76830	No_KO	--	(--,--)	Q9SRD0
AT3G13226	ath:AT3G13226	No_KO	--	(--,--)	Q0WTL2
AT5G44330	ath:AT5G44330	No_KO	--	(--,--)	Q9FKV5
AT5G04170	ath:AT5G04170	K13448	calcium-binding protein CML	{'ath04626': 'Plant-pathogen interaction'}	Q9FYE4
AT1G01400	ath:AT1G01400	No_KO	--	(--,--)	Q9LNI3
AT4G22730	ath:AT4G22730	No_KO	--	(--,--)	A0A1P8B4A0
AT1G13760	ath:AT1G13760	No_KO	--	(--,--)	Q1PFW4
AT4G15570	ath:AT4G15570	K10706	senataxin [EC:3.6.4.-]	(--,--)	B6SFA4
AT3G10420	ath:AT3G10420	No_KO	--	(--,--)	F4J3R7
AT1G03502	ath:AT1G03502	No_KO	--	(--,--)	--
AT4G20920	ath:AT4G20920	No_KO	--	(--,--)	F4JVP4
AT4G30100	ath:AT4G30100	K10706	senataxin [EC:3.6.4.-]	(--,--)	Q9SZW3
AT5G46645	No_KEGG	--	--	(--,--)	--
AT3G09220	ath:AT3G09220	K05909	laccase [EC:1.10.3.2]	(--,--)	Q9SR40
AT1G17690	ath:AT1G17690	K14774	U3 small nucleolar RNA-associated protein 25	(--,--)	Q8H1E7
AT2G41380	ath:AT2G41380	No_KO	--	(--,--)	Q9ZVC3
AT1G76030	ath:AT1G76030	K02147	V-type H+-transporting ATPase subunit B	{'ath00190': 'Oxidative phosphorylation', 'ath04145': 'Phagosome', 'ath01100': 'Metabolic pathways'}	P11574
AT5G19290	ath:AT5G19290	No_KO	--	(--,--)	Q8VZV6
AT2G40290	ath:AT2G40290	K03237	translation initiation factor 2 subunit 1	{'ath04141': 'Protein processing in endoplasmic reticulum', 'ath03013': 'RNA transport'}	Q9SIZ2
AT2G30120	ath:AT2G30120	No_KO	--	(--,--)	F4IMQ0
AT4G22720	ath:AT4G22720	K01409	N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]	(--,--)	O49653
AT2G33735	ath:AT2G33735	No_KO	--	(--,--)	Q8RYC5
AT3G51550	ath:AT3G51550	No_KO	--	(--,--)	Q9SCZ4
AT3G20280	ath:AT3G20280	No_KO	--	(--,--)	Q5PNS0
AT1G79590	ath:AT1G79590	K08503	syntaxin of plants SYP5	{'ath04130': 'SNARE interactions in vesicular transport'}	Q94KK7
AT5G17730	ath:AT5G17730	No_KO	--	(--,--)	Q9FN78
AT5G49760	ath:AT5G49760	No_KO	--	(--,--)	Q8GZ99
AT5G49780	ath:AT5G49780	No_KO	--	(--,--)	A0A1R7T3H0
AT3G29515	No_KEGG	--	--	(--,--)	--
AT1G79530	ath:AT1G79530	K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath00710': 'Carbon fixation in photosynthetic organisms', 'ath01200': 'Carbon metabolism', 'ath00010': 'Glycolysis / Gluconeogenesis', 'ath01230': 'Biosynthesis of amino acids', 'ath01100': 'Metabolic pathways'}	Q9SAJ6
AT4G06571	No_KEGG	--	--	(--,--)	--
AT1G17020	ath:AT1G17020	No_KO	--	(--,--)	Q39224
AT5G40384	ath:AT5G40384	No_KO	--	(--,--)	--
AT3G30219	No_KEGG	--	--	(--,--)	--
AT3G30418	No_KEGG	--	--	(--,--)	--
AT4G36350	ath:AT4G36350	K22390	acid phosphatase type 7	(--,--)	O23244
AT5G37442	No_KEGG	--	--	(--,--)	--
AT1G30940	No_KEGG	--	--	(--,--)	--
AT4G14790	ath:AT4G14790	K17675	ATP-dependent RNA helicase SUPV3L1/SUV3 [EC:3.6.4.13]	(--,--)	Q9SMX1
AT4G25980	ath:AT4G25980	K00430	peroxidase [EC:1.11.1.7]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath00940': 'Phenylpropanoid biosynthesis', 'ath01100': 'Metabolic pathways'}	Q9SZH2
AT5G33624	No_KEGG	--	--	(--,--)	--
AT3G54660	ath:AT3G54660	K00383	glutathione reductase (NADPH) [EC:1.8.1.7]	{'ath00480': 'Glutathione metabolism'}	P42770
AT1G65330	ath:AT1G65330	No_KO	--	(--,--)	O80805
AT1G72560	ath:AT1G72560	K14288	exportin-T	{'ath03013': 'RNA transport'}	Q7PC79
AT1G65300	ath:AT1G65300	No_KO	--	(--,--)	Q7XJK8
AT1G06280	ath:AT1G06280	No_KO	--	(--,--)	Q9LNB9
AT1G80600	ath:AT1G80600	K00818	acetylornithine aminotransferase [EC:2.6.1.11]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath01100': 'Metabolic pathways', 'ath00220': 'Arginine biosynthesis', 'ath01210': '2-Oxocarboxylic acid metabolism', 'ath01230': 'Biosynthesis of amino acids'}	Q9M8M7
AT2G34100	ath:AT2G34100	No_KO	--	(--,--)	Q84RJ7
AT2G46900	ath:AT2G46900	No_KO	--	(--,--)	O80734
AT5G25290	ath:AT5G25290	No_KO	--	(--,--)	Q4PSE7
AT5G64170	ath:AT5G64170	No_KO	--	(--,--)	A8MQN2
AT5G57140	ath:AT5G57140	No_KO	--	(--,--)	Q9LU72
AT3G45190	ath:AT3G45190	K15501	serine/threonine-protein phosphatase 6 regulatory subunit 3	(--,--)	A0A1I9LLZ2
AT4G34950	ath:AT4G34950	No_KO	--	(--,--)	Q9SW40
AT1G56700	ath:AT1G56700	K01304	pyroglutamyl-peptidase [EC:3.4.19.3]	(--,--)	Q9FXC0
AT1G02660	ath:AT1G02660	No_KO	--	(--,--)	F4HXL0
AT5G06710	ath:AT5G06710	K09338	homeobox-leucine zipper protein	(--,--)	P46665
AT5G35180	ath:AT5G35180	No_KO	--	(--,--)	B3H5W6
AT1G18070	ath:AT1G18070	K03267	peptide chain release factor subunit 3	{'ath03015': 'mRNA surveillance pathway'}	Q8L835
AT5G08695	ath:AT5G08695	No_KO	--	(--,--)	F4KCG5
AT5G14020	ath:AT5G14020	No_KO	--	(--,--)	Q0WSL5
AT5G48940	ath:AT5G48940	No_KO	--	(--,--)	C0LGV1
AT4G28000	ath:AT4G28000	No_KO	--	(--,--)	A0A1P8B5P0
AT1G07430	ath:AT1G07430	K14497	protein phosphatase 2C [EC:3.1.3.16]	{'ath04075': 'Plant hormone signal transduction', 'ath04016': 'MAPK signaling pathway - plant'}	Q9LNW3
AT1G03410	ath:AT1G03410	No_KO	--	(--,--)	Q43383
AT1G15690	ath:AT1G15690	K01507	inorganic pyrophosphatase [EC:3.6.1.1]	{'ath00190': 'Oxidative phosphorylation'}	P31414
AT1G32810	ath:AT1G32810	No_KO	--	(--,--)	Q9MAQ7
AT2G04300	ath:AT2G04300	No_KO	--	(--,--)	Q9SI06
AT2G46570	ath:AT2G46570	K05909	laccase [EC:1.10.3.2]	(--,--)	Q9ZPY2
AT1G66710	No_KEGG	--	--	(--,--)	--
AT4G20220	ath:AT4G20220	No_KO	--	(--,--)	O65436
AT3G62890	ath:AT3G62890	No_KO	--	(--,--)	Q683I9
AT4G23560	ath:AT4G23560	No_KO	--	(--,--)	Q9SUS0
AT4G31500	ath:AT4G31500	K11818	aromatic aldoxime N-monooxygenase [EC:1.14.14.45]	{'ath00966': 'Glucosinolate biosynthesis', 'ath01110': 'Biosynthesis of secondary metabolites', 'ath00380': 'Tryptophan metabolism', 'ath01210': '2-Oxocarboxylic acid metabolism'}	O65782
AT4G19570	ath:AT4G19570	No_KO	--	(--,--)	Q84TH2
AT3G60270	ath:AT3G60270	No_KO	--	(--,--)	Q9LY37
AT1G41710	No_KEGG	--	--	(--,--)	--
AT2G13390	No_KEGG	--	--	(--,--)	--
AT2G06310	No_KEGG	--	--	(--,--)	--
AT3G42717	No_KEGG	--	--	(--,--)	--
AT3G33124	No_KEGG	--	--	(--,--)	--
AT4G06626	No_KEGG	--	--	(--,--)	--
AT4G06605	No_KEGG	--	--	(--,--)	--
AT5G32750	No_KEGG	--	--	(--,--)	--
AT2G09950	No_KEGG	--	--	(--,--)	--
AT4G07640	No_KEGG	--	--	(--,--)	--
AT1G37405	No_KEGG	--	--	(--,--)	--
AT4G26255	ath:AT4G26255	No_KO	--	(--,--)	--
AT2G19650	ath:AT2G19650	No_KO	--	(--,--)	Q9ZUM8
AT4G07915	No_KEGG	--	--	(--,--)	--
AT1G22650	ath:AT1G22650	No_KO	--	(--,--)	F4I2X9
AT1G08250	ath:AT1G08250	K05359	arogenate/prephenate dehydratase [EC:4.2.1.91 4.2.1.51]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath00400': 'Phenylalanine, tyrosine and tryptophan biosynthesis', 'ath01100': 'Metabolic pathways', 'ath01230': 'Biosynthesis of amino acids'}	Q9SGD6
AT4G36640	ath:AT4G36640	No_KO	--	(--,--)	A8MQS3
AT3G52770	ath:AT3G52770	No_KO	--	(--,--)	Q9LXI8
AT5G47520	ath:AT5G47520	K07904	Ras-related protein Rab-11A	{'ath04144': 'Endocytosis'}	Q9FGK5
AT3G62350	ath:AT3G62350	No_KO	--	(--,--)	Q9LZQ5
AT3G60966	ath:AT3G60966	No_KO	--	(--,--)	Q1G3N1
AT1G30240	ath:AT1G30240	No_KO	--	(--,--)	Q0WV78
AT5G17650	ath:AT5G17650	No_KO	--	(--,--)	Q9LF59
AT1G69523	ath:AT1G69523	No_KO	--	(--,--)	Q941B1
AT3G59060	ath:AT3G59060	No_KO	--	(--,--)	Q84LH8
AT4G23260	ath:AT4G23260	No_KO	--	(--,--)	Q8RX80
AT4G36540	ath:AT4G36540	No_KO	--	(--,--)	Q93VJ4
AT4G33270	ath:AT4G33270	K03363	cell division cycle 20, cofactor of APC complex	{'ath04120': 'Ubiquitin mediated proteolysis'}	Q9SZA4
AT4G33260	ath:AT4G33260	K03363	cell division cycle 20, cofactor of APC complex	{'ath04120': 'Ubiquitin mediated proteolysis'}	Q9S7I8
AT3G42438	No_KEGG	--	--	(--,--)	--
AT2G11800	No_KEGG	--	--	(--,--)	--
AT5G20450	ath:AT5G20450	No_KO	--	(--,--)	Q5EAF0
AT5G55760	ath:AT5G55760	K11416	mono-ADP-ribosyltransferase sirtuin 6 [EC:2.4.2.31]	(--,--)	Q9FE17
AT2G16840	No_KEGG	--	--	(--,--)	--
AT4G07825	ath:AT4G07825	No_KO	--	(--,--)	Q8GZ72
AT4G09010	ath:AT4G09010	K00434	L-ascorbate peroxidase [EC:1.11.1.11]	{'ath00480': 'Glutathione metabolism', 'ath00053': 'Ascorbate and aldarate metabolism'}	P82281
AT4G05620	ath:AT4G05620	No_KO	--	(--,--)	Q9M0U2
AT1G32890	No_KEGG	--	--	(--,--)	--
AT1G78440	ath:AT1G78440	K04125	gibberellin 2-oxidase [EC:1.14.11.13]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath00904': 'Diterpenoid biosynthesis'}	Q8LEA2
AT3G45090	ath:AT3G45090	K05715	2-phosphoglycerate kinase [EC:2.7.2.-]	(--,--)	Q93ZS1
AT3G51410	ath:AT3G51410	No_KO	--	(--,--)	Q6NMZ5
AT4G26420	ath:AT4G26420	K18885	gibberellin A9 O-methyltransferase [EC:2.1.1.275]	(--,--)	F4JUY5
AT4G19660	ath:AT4G19660	K14508	regulatory protein NPR1	{'ath04075': 'Plant hormone signal transduction'}	Q5ICL9
AT2G29090	ath:AT2G29090	K09843	(+)-abscisic acid 8'-hydroxylase [EC:1.14.13.93]	{'ath00906': 'Carotenoid biosynthesis'}	O81077
AT4G13996	No_KEGG	--	--	(--,--)	--
AT5G35170	ath:AT5G35170	K00939	adenylate kinase [EC:2.7.4.3]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath00230': 'Purine metabolism', 'ath00730': 'Thiamine metabolism', 'ath01100': 'Metabolic pathways'}	Q8VYL1
AT1G76892	ath:AT1G76892	No_KO	--	(--,--)	--
AT2G38570	ath:AT2G38570	No_KO	--	(--,--)	A0A1P8AZQ0
AT3G28080	ath:AT3G28080	No_KO	--	(--,--)	F4IYZ0
AT3G28070	ath:AT3G28070	No_KO	--	(--,--)	Q8VYZ7
AT5G67090	ath:AT5G67090	No_KO	--	(--,--)	Q9FHA4
AT3G49320	ath:AT3G49320	No_KO	--	(--,--)	A0A1I9LPM9
AT3G22136	No_KEGG	--	--	(--,--)	--
AT5G47460	ath:AT5G47460	No_KO	--	(--,--)	Q9FGL1
AT2G26870	ath:AT2G26870	K01114	phospholipase C [EC:3.1.4.3]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath00564': 'Glycerophospholipid metabolism', 'ath00565': 'Ether lipid metabolism', 'ath01100': 'Metabolic pathways', 'ath00562': 'Inositol phosphate metabolism'}	O81020
AT3G03540	ath:AT3G03540	K01114	phospholipase C [EC:3.1.4.3]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath00564': 'Glycerophospholipid metabolism', 'ath00565': 'Ether lipid metabolism', 'ath01100': 'Metabolic pathways', 'ath00562': 'Inositol phosphate metabolism'}	Q9S816
AT3G03530	ath:AT3G03530	K01114	phospholipase C [EC:3.1.4.3]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath00564': 'Glycerophospholipid metabolism', 'ath00565': 'Ether lipid metabolism', 'ath01100': 'Metabolic pathways', 'ath00562': 'Inositol phosphate metabolism'}	Q9SRQ7
AT2G22250	ath:AT2G22250	K15849	bifunctional aspartate aminotransferase and glutamate/aspartate-prephenate aminotransferase [EC:2.6.1.1 2.6.1.78 2.6.1.79]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath01230': 'Biosynthesis of amino acids', 'ath00960': 'Tropane, piperidine and pyridine alkaloid biosynthesis', 'ath00360': 'Phenylalanine metabolism', 'ath00350': 'Tyrosine metabolism', 'ath00950': 'Isoquinoline alkaloid biosynthesis', 'ath00400': 'Phenylalanine, tyrosine and tryptophan biosynthesis', 'ath01100': 'Metabolic pathways'}	Q9SIE1
AT5G49665	ath:AT5G49665	No_KO	--	(--,--)	Q9LTA6
AT5G27710	ath:AT5G27710	No_KO	--	(--,--)	A0A1P8BGX1
AT3G07010	ath:AT3G07010	K01728	pectate lyase [EC:4.2.2.2]	{'ath00040': 'Pentose and glucuronate interconversions'}	Q9M8Z8
AT3G53180	ath:AT3G53180	No_KO	--	(--,--)	F4J9A0
AT5G24790	ath:AT5G24790	No_KO	--	(--,--)	Q9FT41
AT2G28085	ath:AT2G28085	K14488	SAUR family protein	{'ath04075': 'Plant hormone signal transduction'}	Q8S8L5
AT5G62560	ath:AT5G62560	No_KO	--	(--,--)	Q0WUF6
AT3G07100	ath:AT3G07100	K14007	protein transport protein SEC24	{'ath04141': 'Protein processing in endoplasmic reticulum'}	Q9SFU0
AT1G26790	ath:AT1G26790	No_KO	--	(--,--)	Q9LQX4
AT5G01880	ath:AT5G01880	No_KO	--	(--,--)	Q9LZV8
AT4G00620	ath:AT4G00620	No_KO	--	(--,--)	O65271
AT1G32375	ath:AT1G32375	No_KO	--	(--,--)	Q9LQM1
AT5G17570	ath:AT5G17570	K03424	TatD DNase family protein [EC:3.1.21.-]	(--,--)	A0A1P8BFV0
AT5G27885	No_KEGG	--	--	(--,--)	--
AT4G13820	ath:AT4G13820	No_KO	--	(--,--)	Q8RXQ6
AT4G25360	ath:AT4G25360	No_KO	--	(--,--)	Q8VYS5
AT3G21470	ath:AT3G21470	No_KO	--	(--,--)	Q9LVF9
AT4G35780	ath:AT4G35780	No_KO	--	(--,--)	Q8RWL6
AT2G36910	ath:AT2G36910	K05658	ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:3.6.3.44]	{'ath02010': 'ABC transporters'}	Q9ZR72
AT1G51110	ath:AT1G51110	No_KO	--	(--,--)	Q8LAP6
AT3G54210	ath:AT3G54210	K02879	large subunit ribosomal protein L17	{'ath03010': 'Ribosome'}	Q9M385
AT4G24030	ath:AT4G24030	No_KO	--	(--,--)	Q9SU51
AT1G67620	ath:AT1G67620	No_KO	--	(--,--)	Q9CAF9
AT5G15070	ath:AT5G15070	K13024	inositol-hexakisphosphate/diphosphoinositol-pentakisphosphate 1-kinase [EC:2.7.4.24]	{'ath04070': 'Phosphatidylinositol signaling system'}	Q84WW3
AT1G28327	ath:AT1G28327	No_KO	--	(--,--)	F4HWK6
AT3G47250	ath:AT3G47250	No_KO	--	(--,--)	Q9SD48
AT5G49080	No_KEGG	--	--	(--,--)	--
AT2G42380	ath:AT2G42380	No_KO	--	(--,--)	F4IN23
AT2G39230	ath:AT2G39230	No_KO	--	(--,--)	O80958
AT3G24506	ath:AT3G24506	No_KO	--	(--,--)	Q9LV56
AT5G11990	ath:AT5G11990	No_KO	--	(--,--)	Q9LYH4
AT5G39080	ath:AT5G39080	No_KO	--	(--,--)	Q9FID2
AT1G39670	No_KEGG	--	--	(--,--)	--
AT1G19780	ath:AT1G19780	K05391	cyclic nucleotide gated channel, plant	{'ath04626': 'Plant-pathogen interaction'}	Q9FXH6
AT4G08040	ath:AT4G08040	K01762	1-aminocyclopropane-1-carboxylate synthase [EC:4.4.1.14]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath00270': 'Cysteine and methionine metabolism', 'ath01100': 'Metabolic pathways'}	Q9S9U6
AT3G01840	ath:AT3G01840	No_KO	--	(--,--)	Q9SGI7
AT5G58130	ath:AT5G58130	No_KO	--	(--,--)	Q9FGT1
AT1G28100	ath:AT1G28100	No_KO	--	(--,--)	Q8GWB2
AT4G08598	No_KEGG	--	--	(--,--)	--
AT2G42810	ath:AT2G42810	K04460	serine/threonine-protein phosphatase 5 [EC:3.1.3.16]	(--,--)	Q84XU2
AT2G47240	ath:AT2G47240	K01897	long-chain acyl-CoA synthetase [EC:6.2.1.3]	{'ath01212': 'Fatty acid metabolism', 'ath00061': 'Fatty acid biosynthesis', 'ath00071': 'Fatty acid degradation', 'ath01100': 'Metabolic pathways', 'ath04146': 'Peroxisome'}	O22898
AT1G33170	ath:AT1G33170	No_KO	--	(--,--)	Q9C884
AT4G07410	ath:AT4G07410	K14548	U3 small nucleolar RNA-associated protein 4	{'ath03008': 'Ribosome biogenesis in eukaryotes'}	A8MRY7
AT3G02030	ath:AT3G02030	No_KO	--	(--,--)	A0A1I9LSS3
AT1G62830	ath:AT1G62830	K11450	lysine-specific histone demethylase 1A [EC:1.-.-.-]	(--,--)	Q8VXV7
AT5G47580	ath:AT5G47580	No_KO	--	(--,--)	Q9FGJ9
AT1G48680	No_KEGG	--	--	(--,--)	--
AT4G09595	No_KEGG	--	--	(--,--)	--
AT5G57126	No_KEGG	--	--	(--,--)	--
AT1G36840	No_KEGG	--	--	(--,--)	--
AT5G15680	ath:AT5G15680	No_KO	--	(--,--)	F4KB73
AT1G33220	ath:AT1G33220	No_KO	--	(--,--)	Q9LP27
AT2G30590	ath:AT2G30590	No_KO	--	(--,--)	O04336
AT4G31700	ath:AT4G31700	K02991	small subunit ribosomal protein S6e	{'ath03010': 'Ribosome'}	O48549
AT5G48230	ath:AT5G48230	K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	{'ath00630': 'Glyoxylate and dicarboxylate metabolism', 'ath01110': 'Biosynthesis of secondary metabolites', 'ath01200': 'Carbon metabolism', 'ath00620': 'Pyruvate metabolism', 'ath00650': 'Butanoate metabolism', 'ath00640': 'Propanoate metabolism', 'ath00900': 'Terpenoid backbone biosynthesis', 'ath00380': 'Tryptophan metabolism', 'ath00310': 'Lysine degradation', 'ath00071': 'Fatty acid degradation', 'ath01212': 'Fatty acid metabolism', 'ath00280': 'Valine, leucine and isoleucine degradation', 'ath01100': 'Metabolic pathways', 'ath00072': 'Synthesis and degradation of ketone bodies'}	Q8S4Y1
AT1G29890	ath:AT1G29890	No_KO	--	(--,--)	Q9FXG3
AT1G08410	ath:AT1G08410	K14539	large subunit GTPase 1 [EC:3.6.1.-]	{'ath03008': 'Ribosome biogenesis in eukaryotes'}	Q9SJF1
AT2G17570	ath:AT2G17570	K11778	ditrans,polycis-polyprenyl diphosphate synthase [EC:2.5.1.87]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath00900': 'Terpenoid backbone biosynthesis'}	Q8S2T1
AT4G37235	ath:AT4G37235	No_KO	--	(--,--)	Q66GI1
AT4G38850	ath:AT4G38850	K14488	SAUR family protein	{'ath04075': 'Plant hormone signal transduction'}	Q41220
AT4G36032	ath:AT4G36032	No_KO	--	(--,--)	--
AT3G29460	No_KEGG	--	--	(--,--)	--
AT2G01600	ath:AT2G01600	No_KO	--	(--,--)	Q8LBH2
AT3G58540	ath:AT3G58540	No_KO	--	(--,--)	Q9M2G2
AT5G14120	ath:AT5G14120	No_KO	--	(--,--)	Q9FMT8
AT1G52960	No_KEGG	--	--	(--,--)	--
AT3G43350	No_KEGG	--	--	(--,--)	--
AT1G36406	No_KEGG	--	--	(--,--)	--
AT5G62210	ath:AT5G62210	No_KO	--	(--,--)	Q9LVB5
AT2G26530	ath:AT2G26530	No_KO	--	(--,--)	F4IUL5
AT3G04930	ath:AT3G04930	No_KO	--	(--,--)	Q9CAV7
AT1G07420	ath:AT1G07420	K14424	methylsterol monooxygenase 2	{'ath00100': 'Steroid biosynthesis', 'ath01110': 'Biosynthesis of secondary metabolites', 'ath01100': 'Metabolic pathways'}	Q8VWZ8
AT1G79490	ath:AT1G79490	No_KO	--	(--,--)	Q9SAK0
AT1G72880	ath:AT1G72880	K03787	5'-nucleotidase [EC:3.1.3.5]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath00760': 'Nicotinate and nicotinamide metabolism', 'ath00230': 'Purine metabolism', 'ath00240': 'Pyrimidine metabolism', 'ath01100': 'Metabolic pathways'}	Q84MD7
AT2G02955	ath:AT2G02955	No_KO	--	(--,--)	Q5XVF0
AT3G51650	ath:AT3G51650	No_KO	--	(--,--)	F4J4H2
AT5G61960	ath:AT5G61960	No_KO	--	(--,--)	Q8W4I9
AT2G14140	No_KEGG	--	--	(--,--)	--
AT2G06440	No_KEGG	--	--	(--,--)	--
AT5G65900	ath:AT5G65900	K13179	ATP-dependent RNA helicase DDX18/HAS1 [EC:3.6.4.13]	(--,--)	Q9SB89
AT2G04970	No_KEGG	--	--	(--,--)	--
AT4G40020	ath:AT4G40020	No_KO	--	(--,--)	Q9SMQ3
AT3G32391	No_KEGG	--	--	(--,--)	--
AT2G37300	ath:AT2G37300	No_KO	--	(--,--)	F4IQ30
AT1G54130	ath:AT1G54130	K00951	GTP pyrophosphokinase [EC:2.7.6.5]	{'ath00230': 'Purine metabolism'}	Q9SYH1
AT1G18710	ath:AT1G18710	K09422	transcription factor MYB, plant	(--,--)	Q9M9U2
AT1G72070	ath:AT1G72070	No_KO	--	(--,--)	A0A1P8AWR2
AT5G53770	ath:AT5G53770	K03514	non-canonical poly(A) RNA polymerase PAPD5/7 [EC:2.7.7.19]	{'ath03018': 'RNA degradation'}	Q84WU1
AT1G21630	ath:AT1G21630	No_KO	--	(--,--)	F4HY32
AT2G13010	No_KEGG	--	--	(--,--)	--
AT5G41920	ath:AT5G41920	No_KO	--	(--,--)	Q9FHZ1
AT1G33770	ath:AT1G33770	No_KO	--	(--,--)	Q9LQ29
AT3G05260	ath:AT3G05260	No_KO	--	(--,--)	Q9MA93
AT4G10010	ath:AT4G10010	No_KO	--	(--,--)	Q9T0F9
AT2G06980	No_KEGG	--	--	(--,--)	--
AT4G27970	ath:AT4G27970	No_KO	--	(--,--)	Q9ASQ7
AT2G35650	ath:AT2G35650	No_KO	--	(--,--)	Q9ZQN8
AT3G18110	ath:AT3G18110	No_KO	--	(--,--)	Q5G1S8
AT4G00230	ath:AT4G00230	No_KO	--	(--,--)	Q9LLL8
AT4G23010	ath:AT4G23010	K15277	solute carrier family 35 (adenosine 3'-phospho 5'-phosphosulfate transporter), member B3	(--,--)	Q29Q28
AT1G79270	ath:AT1G79270	No_KO	--	(--,--)	A0A1P8ARJ2
AT2G16250	ath:AT2G16250	No_KO	--	(--,--)	C0LGK4
AT2G35170	ath:AT2G35170	No_KO	--	(--,--)	O82174
AT1G33330	ath:AT1G33330	No_KO	--	(--,--)	Q9C875
AT1G35405	No_KEGG	--	--	(--,--)	--
AT2G23820	ath:AT2G23820	K07023	putative hydrolases of HD superfamily	(--,--)	F4IMN2
AT4G12423	No_KEGG	--	--	(--,--)	--
AT5G48040	ath:AT5G48040	No_KO	--	(--,--)	Q9FI34
AT1G05562	ath:AT1G05562	No_KO	--	(--,--)	--
AT1G27630	ath:AT1G27630	K15188	cyclin T	(--,--)	Q8LBC0
AT3G48500	ath:AT3G48500	No_KO	--	(--,--)	F4JF21
AT4G06602	No_KEGG	--	--	(--,--)	--
AT4G06604	No_KEGG	--	--	(--,--)	--
AT4G05100	ath:AT4G05100	K09422	transcription factor MYB, plant	(--,--)	Q9M0Y5
AT4G06512	No_KEGG	--	--	(--,--)	--
AT1G02370	ath:AT1G02370	No_KO	--	(--,--)	Q9FZ24
AT3G32043	No_KEGG	--	--	(--,--)	--
AT3G45830	ath:AT3G45830	K11671	nuclear factor related to kappa-B-binding protein	(--,--)	Q9LZU7
AT1G18610	ath:AT1G18610	No_KO	--	(--,--)	Q9FZ82
AT1G74710	ath:AT1G74710	K02552	menaquinone-specific isochorismate synthase [EC:5.4.4.2]	{'ath01110': 'Biosynthesis of secondary metabolites', 'ath00130': 'Ubiquinone and other terpenoid-quinone biosynthesis', 'ath01100': 'Metabolic pathways'}	Q9S7H8
AT2G01510	ath:AT2G01510	No_KO	--	(--,--)	Q9ZVF4
